9	21.78538	9.53299	0.6944634	0.3571999
9	24.72563	6.247855	1.0746	0.8149927
10	23.96646	12.8129	44.40276	0.2229497
10	16.26067	11.84647	39.47721	0.1891945
9	7.527677	1.556849	52.80695	0.5929092
7	3.618634	1.614211	0.00495	0.3542695
9	7.647212	1.48493	8.9351	0.96125
8	11.5024	1.396568	1.747092	0.6745359999999999
10	12.43535	7.303926	2.648225	0.8630859000000001
6	0.180195	0.05656675	21.45048	0.004410375
10	30.72984	13.86123	35.09521	0.14905
10	15.39566	4.661049	2.723228	1.118401
11	19.68086	6.666855	6.55145	0.4633648
10	12.07718	7.383569	39.07698	0.08868781
10	23.00003	6.664474	5.671256	0.7610222
10	11.23421	1.653602	36.53872	0.7627569
11	31.95547	13.97606	3.179882	1.51423
10	10.76078	6.561115	24.61943	0.07765659
11	21.03288	8.779513	32.29981	0.5672693000000001
10	35.24958	21.79252	3.90556	1.158708
9	16.09564	5.364792	0.6361428	0.6584144
11	17.6263	11.01674	73.13027	0.3997284
9	8.932159	3.149206	8.419304	0.1048940999999999
10	20.24384	3.963504	3.968513	0.8438116
11	33.63046	17.25307	12.91215	1.250459
7	2.442435	0.1950501	2.868217	0.5129661
9	9.51804	3.951717	22.92344	0.2765688
10	15.66263	2.756989	2.544762	0.7036821999999999
9	5.921107	3.444593	3.459945	0.5035508
4	0.0	0.0	0.0	0.0
10	18.42328	11.25921	49.96707	0.2988265
8	7.029969	1.326423	5.351763	0.5108791
9	13.83669	4.951375	0.2765132	0.4743109
9	6.20918	5.195943	13.70014	0.156861
7	3.888764	0.3871517	8.225327	0.01308953
10	17.55092	5.069917	3.801796	0.3390699
9	4.831527	2.549901	10.60499	0.06697783
10	15.17165	9.025223	11.67234	0.0010404169999999
10	9.377091	3.641182	9.615103	0.4162548
11	34.81702	9.112213	49.91031	0.3472352
8	4.241278	1.838987	17.28296	0.1624125
10	27.07343	11.45747	4.427181	1.458962
10	7.492456	4.043709	8.359561	0.6315101
10	30.50233	8.40062	2.116	1.867024
9	10.1508	3.85065	1.454035	0.6861749
9	15.44288	8.413673	0.7415704	0.5392902
5	1.695455	0.3526581	1.062369	0.1760262
9	19.56874	9.545138	1.709708	1.146163
11	15.1576	3.650733	30.70725	0.3066879999999999
7	7.406004	3.473335	1.200218	0.2437097
5	4.341336	0.5945919	0.1023766	0.2364481
11	39.99201	22.75125	40.40503	0.6083894
11	40.87411	17.21721	69.57812	0.5891135000000001
9	45.40247	28.30596	0.804975	0.673015
9	34.21081	17.70127	2.304639	0.8946144
5	0.09346543	0.05757169	3.686925	0.006803948
10	17.51678	10.95238	16.76741	0.09081458
10	11.38654	2.842174	4.885982	0.4439633
11	29.09017	9.43439	4.44928	1.631267
10	17.32743	6.105826	5.815404	0.6054536
8	7.275136	2.021812	5.202595	0.8822676
10	18.32617	8.526021	19.38945	0.148972
11	24.2942	12.46465	12.23388	0.9706361
9	8.327367	1.38267	11.34661	1.142009
10	22.09377	7.230459	4.22131	0.5472527
8	14.41792	4.112423	1.211959	0.1006391
8	3.715925	0.8581535	23.42414	0.2964297
9	13.14087	1.707979	19.18834	0.1798308
10	12.42308	8.33503	15.95675	0.2658796
11	26.90962	7.316298	6.517062	0.3491584
10	11.14537	4.925927	29.60655	0.2237749
10	22.52685	11.58274	13.52099	0.0516912499999999
12	38.94536	21.87852	7.000758	1.596426
10	19.17547	9.73837	51.84691	0.2344249
9	8.378428	4.976964	44.06938	0.09785011
10	22.49603	4.77755	37.3321	0.2090367
11	38.63057	12.81663	43.49773	0.5504136
7	3.284558	0.3305158	29.85461	0.1216636
8	10.82621	3.430925	2.214975	0.2219969
10	8.694676	5.336967	5.814177	1.640904
9	11.06293	6.373127	2.142975	0.6412899999999999
11	30.99942	14.88743	3.071464	1.602807
9	32.51906	12.89382	1.382784	0.5015599000000001
12	30.10609	10.59193	11.78016	2.092454
6	5.215366	1.912584	1.185737	0.2965919999999999
11	16.53448	4.64549	22.73853	0.3178177
11	17.60097	5.64515	32.31537	0.5384941
11	13.95877	4.294369	4.917985	2.901707
10	28.29563	5.926948	4.103772	0.7126967
11	24.01964	8.6088	62.78452	0.5372051999999999
10	9.107974	2.734483	27.0367	0.949886
10	22.3703	6.091828	5.901958	0.5377972
10	39.67385	21.03623	5.259894	0.7784631000000001
10	10.91138	5.513208	15.24317	0.1274937
9	6.558066	4.109467	7.681334	0.0683199999999999
8	6.062806	1.043494	4.302777	0.7855854000000001
11	25.92875	16.1345	8.215359	1.332533
12	44.75877	15.59376	27.44185	2.791894
9	8.567864	3.064211	5.435068	0.6727553000000001
11	34.98801	6.83279	52.30217	1.1823009999999998
10	4.148149	4.148149	8.939816	0.5189333
6	0.02282706	0.003175648	13.96806	0.2322382
11	33.04808	8.309315	13.73542	0.4528292
10	10.50474	6.062835	3.778497	0.3936536
9	39.41502	9.023688	1.941559	1.044901
9	32.67326	19.7177	2.420711	0.712265
9	26.81132	8.362315	0.7892298	0.6004102
4	0.0	0.0	0.0	0.0
9	4.156106	0.9186084	15.19516	0.412581
10	16.40504	10.16665	3.01806	0.8320056
10	32.27951	12.71741	4.300937	0.8182788000000001
10	19.75034	9.960631	3.453043	1.107911
9	8.800131	2.824957	5.634746	0.9389467
8	14.76093	2.191663	6.050794	0.1627717
9	5.036453	3.034587	6.727	0.09258083
8	7.27508	2.201613	7.130443	0.07834135
10	35.22303	4.518415	33.57289	0.06285852
9	7.307466	6.201527	39.64898	0.2667696
10	27.84454	12.61542	31.15138	0.299405
10	20.61797	9.78725	28.32955	0.2536631
10	13.92907	8.367654	27.74298	0.110747
9	51.9169	8.106563	0.245209	1.2345050000000002
10	12.27872	3.018509	3.601245	0.7405277
8	12.82391	5.448536	0.208247	0.2205
10	15.75373	4.475635	5.319729	1.188603
10	14.75367	9.140226	28.21313	0.01647333
7	3.957701	0.7077104	9.667498	0.1490055
9	6.160378	3.71222	15.96897	0.1482742
11	19.32167	7.469336	5.038177	1.593576
8	20.5433	5.094293	0.9957922	0.2201528
9	13.46351	7.780276	0.823006	1.060634
10	20.81619	11.23045	3.130195	0.8294053
9	79.6349	11.03014	0.1648421	0.3890385999999999
11	71.51687	22.89033	16.07515	1.009486
12	19.86733	5.58567	21.50062	2.126914
9	6.201181	3.715829	13.79886	0.06773817
11	34.00339	5.090005	17.66769	1.010379
7	8.20479	4.547126	0.3760031	0.08180962
11	10.20479	3.871286	5.697533	1.67464
9	9.808905	4.856568	8.998965	0.02385678
7	1.679804	0.3546869	4.663563	0.6300867
5	2.196003	0.5286663	2.122534	0.01985531
11	19.0602	8.745544	7.93719	0.616054
9	28.9133	15.47755	1.638981	0.7929721
10	38.15865	18.64981	4.556089	0.5992976
11	34.0234	13.60155	13.12213	0.7750272
9	34.56888	16.41636	0.1721675	0.4571455
11	36.64238	16.4905	37.87439	0.3197336
11	48.11388	7.563115	13.48523	0.5835287
11	12.04817	4.037643	20.76498	0.8422123
9	23.93663	11.49321	5.86778	0.1108781
11	34.26294	7.683697	8.228299	0.301389
10	20.72024	11.9691	3.217897	0.6709084000000001
10	15.61815	7.795578	25.1022	0.1657623
9	15.70019	2.123145	24.25218	0.274928
10	27.43694	3.750299	9.741124	0.1314281
8	8.608258	1.491904	22.7929	0.1998679
9	10.19134	4.104492	0.2624578	0.4264262
9	47.80726	4.124731	0.2533754	0.6201593000000001
9	40.92365	23.76239	0.7340316	0.6553334
10	16.07709	6.396836	15.79091	0.2103975
10	10.38992	5.007656	23.24394	0.199751
9	21.73821	7.935491	2.033884	0.8125340999999999
11	23.76521	9.308547	9.72018	1.29427
9	6.325064	2.536591	11.20979	0.09205865
11	22.36681	12.16643	6.62725	0.8973112999999999
10	26.37342	11.31248	43.8693	0.245188
5	2.0998	0.2789067	0.9000834	0.1562393
11	30.27892	13.05436	12.6726	0.9916093
12	28.42421	3.904967	20.13774	2.990372
9	18.01429	5.71569	2.228668	0.5821740999999999
9	6.33079	1.812529	19.7274	1.320265
10	14.24996	5.751033	11.84469	0.2457524999999999
9	9.620476	2.521493	5.305589	0.7658919
9	23.22849	5.075587	0.1858843	0.3123277
9	19.31503	2.319106	5.7064	0.7229838
10	29.87363	12.98311	20.42974	0.0032605209999999
10	10.18284	4.663503	7.483973	0.07766611
9	25.09372	14.96507	0.8626021	0.3750271
11	16.5799	10.51709	36.33136	0.3331325
10	31.2012	17.87281	48.51569	0.2844386
10	13.53915	8.517073	39.91233	0.1071631
11	26.78981	3.577973	30.12334	0.4040581
7	2.520159	1.404721	0.6125782	0.5993225
10	16.81541	5.769472	6.281772	1.169609
10	41.4762	18.26898	2.730889	0.8794217
10	15.00531	7.25503	3.988762	1.128611
8	4.437832	0.7985507	3.533484	0.4995317
12	14.28319	3.933002	24.01197	3.151914
9	5.758822	3.493942	10.60086	0.07787074
10	27.77357	11.44782	5.031607	0.5233801
9	32.56475	10.62148	2.358477	0.7544468000000001
8	3.934144	2.45831	13.78914	0.1191252999999999
10	12.97983	7.711565	26.0919	0.1957142
4	0.0	0.0	0.0	0.0
11	36.25137	17.59272	3.831916	1.764465
11	28.88914	15.00109	34.44642	0.3087987
9	25.8929	10.71358	0.6948	1.000995
8	7.77008	4.696141	1.446515	0.481036
8	4.813375	2.083224	10.93736	0.0597884699999999
9	24.86658	9.09898	1.735947	0.8403306
10	27.2844	9.229556	2.866379	0.6707537
11	10.79603	4.180619	6.501981	0.748028
10	15.573	9.753441	8.968132	0.1119954
6	0.0848	0.008770909	21.29331	0.0008363636
11	34.05512	12.19804	8.49436	0.9596774
10	26.64038	9.573644	2.800005	0.5430417
7	6.278768	3.713313	0.05477666	0.2309401
9	3.562067	3.05102	17.89691	0.1658386
8	14.67202	5.048933	1.88575	0.2816963
9	20.94998	6.804895	1.270585	0.556468
11	21.25272	8.544797	10.49406	0.3645855
10	52.20245	22.39864	2.709563	1.217413
10	26.11543	11.49932	4.621941	1.06113
11	14.26334	5.800132	17.68159	0.3520573
10	8.102324	4.842453	26.53008	0.3524697
11	29.89823	7.915963	41.65023	0.4760265
11	57.12466	35.76994	6.559135	1.029817
10	13.00386	6.393925	21.86485	0.1275287
11	20.86059	7.853042	8.221168	1.287943
11	12.90705	7.883356	55.30295	0.3399166
9	16.99219	7.307179	5.802968	0.2946466
10	23.4501	3.393044	23.20951	0.05814385
5	4.728149	0.6358823	1.487296	0.2982952
9	16.28982	8.584612	2.16102	0.7977399000000001
10	22.3021	11.84647	3.604853	0.8123106
9	18.63521	5.715419	0.247832	0.5005446
10	13.92212	4.247778	24.92653	0.1956939
9	27.65255	4.066275	2.297	1.0746600000000002
10	35.98232	11.42545	4.407331	1.2065
8	1.757668	0.9024737	42.61322	0.0601731
5	2.212625	0.2996625	0.9071094	0.2929973
10	26.39385	14.48067	6.024006	0.5902759999999999
9	16.32465	8.595375	0.6503975	0.5122211
9	38.01804	16.83462	0.1479756	0.6775093000000001
10	13.29113	7.824585	30.16434	0.120206
7	2.025399	0.343212	18.88266	0.1178435
9	20.23997	7.968195	1.883714	0.5384922
10	11.93204	4.592492	3.021614	0.6141484
9	17.42181	2.680907	0.2251558	0.9098619
11	18.66435	2.828968	15.45267	0.5286286
11	11.93118	4.642945	8.09135	1.039388
10	61.19646	37.37759	3.996738	0.5816367
8	18.92253	9.336407	1.801318	0.2577175
11	34.59082	5.691556	7.869358	1.271522
9	6.135313	1.634108	13.92423	0.5897686
10	29.11412	8.239752	4.316337	0.9775111
11	14.80912	4.739022	13.36449	1.025104
10	18.08838	11.06197	18.58011	0.06801088
11	18.26286	10.85642	37.87722	0.4625767
10	12.40376	10.75396	30.34515	0.1868006
9	11.95794	1.937246	5.441192	0.7733941999999999
9	23.68352	8.755277	0.85127	0.638726
5	0.8794844	0.1635139	0.6421779	0.3543591
9	14.74432	3.988931	1.156208	1.121355
10	82.21	49.99377	5.582606	1.134194
10	18.08358	10.9931	12.51118	0.2569146
10	31.62161	12.75059	4.267347	0.38489
8	4.747341	0.8482458	11.59675	0.1788437
10	30.25543	4.578463	35.20445	0.2722314
9	35.151	18.05091	0.8457301	0.4721175
8	2.031076	0.2375155	9.161964	0.9658947
11	28.19037	8.852014	24.03631	1.358228
9	3.613619	3.0769	6.94731	0.0986544999999999
10	30.545	16.64213	13.22762	0.06004313
9	29.55828	18.54459	1.978383	0.3477502999999999
9	26.93044	9.3825	0.09433457	0.510204
8	10.5284	2.946744	0.667034	0.2878307
7	8.055664	5.007923	0.3706519	0.02075216
10	24.17714	6.703898	2.619759	0.6039363
9	23.91994	10.30632	0.5011237	0.8473737
10	32.63329	20.01932	5.614096	0.9403478
10	14.37169	3.569821	23.92782	0.07687267
9	10.56078	1.471284	4.331939	0.6016105
6	7.496799	0.9578291	2.301992	0.002183723
11	27.35513	12.34066	14.94201	1.4851
9	18.42725	10.41743	2.263448	0.7042243
11	13.12168	4.604411	8.709333	1.49237
9	6.535213	1.004877	9.305775	0.4120752
10	19.32788	6.411184	3.082179	1.076685
10	10.77079	2.691243	4.869851	0.5361912
11	12.12663	4.72997	25.79131	0.3570142
11	29.91235	5.436941	9.1832	0.6420103
11	15.73708	9.121695	3.451644	1.565195
9	36.51433	21.66555	1.07311	0.9968966
11	17.73631	10.00015	6.004519	1.596771
10	13.85327	5.07078	16.17144	0.179186
10	15.82493	3.928812	3.446525	0.526169
10	15.52791	7.01494	3.784853	0.8173729
9	23.94269	7.051547	0.1143722	0.3020043999999999
9	45.77403	8.620659	0.3637632	0.9811773
8	11.37252	2.382057	0.9939192	0.4154987
11	12.38636	7.355221	7.049685	0.5279714
10	24.5122	3.271373	4.096994	0.8296604999999999
12	40.51867	15.1125	12.13019	3.169891
6	0.238165	0.03963187	26.83319	0.002741875
11	12.49648	6.066282	9.073517	0.4272097
10	38.85699	16.61528	5.166279	0.9412667
10	70.79437	10.79288	2.618975	0.94955
11	33.16605	4.23897	18.09077	0.30531
11	13.99796	7.4096	12.9033	1.080124
11	25.26725	12.69393	14.32471	0.9136405
6	1.262156	0.181337	18.20226	0.0290351
10	13.84965	5.765684	19.56268	0.2410201
11	10.51329	4.075069	10.35309	0.4583058
10	23.85332	12.89226	3.156662	1.143199
9	12.72407	6.398506	1.031333	0.3744896
10	19.55642	7.812665	3.792667	0.6136639
11	12.32439	5.560431	49.17879	0.3463527
6	3.008907	0.7336587	2.086947	0.6073323
10	4.233037	2.616117	6.363775	1.116609
11	16.1006	4.896047	22.41007	1.413569
8	7.843877	1.36497	26.96021	0.163689
10	17.54701	3.011495	4.817361	0.9213287
8	7.300933	1.446053	17.56184	0.07132761
8	3.828148	2.312304	10.73813	0.01204712
10	40.85657	16.77197	3.62426	0.6959138
10	23.4596	9.921489	2.99699	0.8028934000000001
10	27.699	16.71361	43.14164	0.218015
7	3.261914	0.6051139	6.441609	0.1034295
9	15.61274	3.332183	2.08375	0.8934523000000001
12	62.32125	26.35434	20.20876	2.702127
7	3.279099	2.054744	3.854486	0.03416983
10	17.32285	6.961311	3.762859	0.5531699999999999
12	17.72906	3.103228	7.46573	2.149082
7	13.57863	2.427595	1.027873	0.1894935
10	10.20398	3.996824	10.32584	0.08494669
10	46.11765	6.80457	1.432585	1.5738910000000002
10	29.53011	14.80437	3.225625	0.5371362000000001
11	43.93805	24.2449	5.967398	1.578307
11	13.13159	5.580285	29.02755	0.3735847
8	14.99393	2.258247	0.70077	0.4622771
10	16.31178	3.153172	4.541133	0.7641212000000001
11	21.97615	10.72664	3.287904	1.5220630000000002
10	43.61184	22.5897	5.871021	0.6207276
10	32.26013	9.506993	3.381827	1.096535
7	2.00808	1.240306	5.244336	0.064795
7	8.264044	1.76176	1.957961	0.3436393
11	49.31901	19.58764	15.76987	1.335171
10	19.00731	6.030298	3.191712	0.4559182
9	12.63853	7.76161	1.428987	0.3585761
10	12.25034	2.792891	25.25965	0.161124
7	7.050034	1.781071	2.155052	0.9559366
9	22.46919	4.085856	0.7995604	0.9349328
10	13.57809	4.37774	2.757224	0.6875889
8	4.742025	1.315207	3.407165	0.9758676
10	33.41205	17.70441	3.738776	1.081389
9	33.38967	21.05416	2.219619	0.9396776
11	20.06283	7.86612	14.51827	0.8089677000000001
10	18.80642	9.281211	3.707245	0.8042670000000001
11	36.00711	16.987	6.053308	1.855012
12	28.92486	7.852286	13.97256	1.932093
10	13.5388	8.177585	20.36685	0.1037246
10	26.70879	11.05291	40.25637	0.2408413999999999
7	3.670608	1.239614	0.578677	0.917536
7	6.037269	3.647519	0.8735833	0.2163993
4	0.2427557	0.03637452	0.1221137	0.1847568
9	36.08736	19.0908	1.339108	0.3347916999999999
11	22.82647	11.7985	46.67508	0.6996733
8	6.449529	2.210429	5.638372	0.4776868999999999
11	30.94836	17.08073	12.60383	1.254673
7	7.203833	1.008464	1.341645	0.5065582
7	4.897413	2.876228	0.7272035	0.178065
10	38.31226	23.35342	2.905586	0.4026527
10	18.88409	11.4143	16.83939	0.1866545
12	28.92285	16.85641	7.144598	1.592368
10	22.06618	12.25333	4.904606	0.7740797
10	18.47724	9.602917	4.261575	1.264909
6	5.86696	1.57319	0.2054141	0.0868698
8	11.07506	4.326906	0.2714	0.1890125
8	4.822872	2.337699	19.17961	0.1395716
9	11.97109	1.676808	15.21954	0.1175245
8	14.66255	2.160028	0.4313416	0.4718078
10	31.09538	19.49888	16.87823	0.2188183
9	6.100734	3.694706	15.06966	0.06376624
10	14.30252	9.018045	39.29884	0.110889
5	4.125937	0.5756888	0.6530833	0.292935
10	12.22986	7.563843	2.709013	0.6980105
6	4.71288	0.6669201	3.840383	0.01310333
8	16.16168	4.473831	0.1346495	0.04292929
10	10.99739	3.090274	15.57836	0.2670873
10	25.275	9.396335	5.108288	0.9027308
6	5.153881	1.476457	0.08987711	0.1333171
12	47.36874	16.83868	32.04245	2.410875
11	39.45177	23.26953	37.07365	0.4635767
9	16.0787	8.873278	0.3975	0.3875684
11	35.72396	21.09583	31.58753	0.3804141
9	14.75182	1.980114	6.156043	1.1588230000000002
12	16.03717	6.686566	19.92302	1.66312
10	14.06498	8.692845	37.68354	0.2128325
8	3.6667	1.940364	2.590613	0.3352241999999999
7	10.97341	2.003916	2.362658	0.2455124
10	23.54638	12.69323	23.44626	0.2758962
9	5.118507	3.041051	7.4139	0.05304996
9	6.464234	5.631847	12.47878	0.2717333
9	7.354973	1.024541	10.4832	0.4028996
10	38.81955	14.38325	4.257993	0.7412656
10	9.608252	4.888992	7.274428	0.8123582
7	0.1651875	0.02337437	12.49662	0.502721
10	14.49995	6.006833	4.748233	0.5693189
9	9.662059	3.670519	2.785304	0.4901411
8	6.307037	1.612983	12.97284	0.1582961
8	5.188236	1.615263	14.07381	0.1433775
10	19.89894	3.870635	3.415243	1.14237
9	9.314318	2.183854	12.30354	1.176166
9	11.47604	5.091244	0.51184	0.3180079
9	20.36357	7.02408	1.149957	0.3193363
9	30.47352	5.91263	3.2112	0.08069667
6	5.100406	1.15287	0.5430158	0.1863321
11	24.61185	10.49908	87.64913	0.5243152999999999
9	7.631891	1.456846	6.395792	0.3347375
11	22.57486	12.09005	3.484695	2.309596
10	15.23164	2.528689	5.492319	0.3080896
9	38.48003	6.937267	1.206333	0.93829
11	39.87629	24.49754	9.53474	1.268326
8	9.720819	1.338683	18.90346	0.1071729
11	30.98989	14.86234	6.686112	1.332726
9	12.45605	2.366723	26.958	0.2619069
9	9.381434	5.688863	15.72673	0.0871011699999999
8	5.720983	0.8256994	3.530676	0.4728205
11	12.64858	7.905661	46.70284	0.3708108
9	23.25227	5.464534	2.0503	0.6041534000000001
9	4.310749	2.568139	11.68091	0.0332408
8	16.15173	6.753036	1.821829	0.1983171
10	21.65071	4.779991	3.491713	0.5513931
6	4.203203	1.561429	0.8517885	0.1956314
9	8.964822	5.439153	21.09195	0.1097436
8	4.163476	1.280874	12.80107	0.106272
9	13.99373	8.67147	0.4146886	0.3568476
8	16.38409	2.453569	0.3477035	0.3354598
11	42.13854	19.58492	6.507207	1.088377
5	3.6018	0.5292	1.7577	0.114175
10	16.56422	9.581087	40.39854	0.191195
12	28.2386	9.359201	36.69503	1.672849
9	8.457734	2.783951	10.19707	0.1911531
8	20.84178	9.783016	0.45182	0.2530434
10	38.4263	11.20781	2.785425	0.8865915999999999
9	10.65851	4.514628	0.6254169	0.5546578
8	22.11636	5.159197	0.01752857	0.07189
9	14.44262	7.311458	1.278243	0.4871698
11	13.69902	6.401091	47.11265	0.481312
7	3.407625	0.98823	1.609575	0.4669049999999999
10	56.90179	24.78558	1.19325	1.605431
10	29.4528	14.33766	34.56975	0.2798812
5	5.372953	0.7440687	2.301664	0.1751978
10	11.33867	7.058201	24.90428	0.08291226
9	10.83205	3.175529	1.20555	0.326424
7	3.54175	0.8277841	1.235036	0.3216259
12	32.54937	8.471976	6.390565	1.531633
10	22.2388	3.228265	2.972255	0.5957334
9	14.33773	4.641688	1.547019	0.7725112000000001
8	13.00604	4.713109	0.9142575	0.266148
8	34.80745	21.21787	1.590125	0.2804049999999999
9	31.24528	7.04276	1.401779	0.575111
11	41.3253	20.41122	8.284781	0.4440479
10	12.11625	3.717189	24.30565	0.2243344
7	2.002461	0.385849	6.433366	0.03392194
10	18.1934	10.93596	6.294056	1.136445
9	9.710494	4.504023	12.10038	0.2115620999999999
11	32.24574	9.888582	61.99642	0.5653463000000001
11	47.64031	21.45958	37.89498	0.3044825
9	60.56262	25.84242	0.344995	1.011317
10	35.29655	17.73721	4.029953	0.9424285
12	37.39367	13.605	32.8356	1.607212
7	5.89911	3.692728	2.336572	0.268966
11	13.20295	2.99671	8.348212	1.157443
9	34.81795	6.380957	1.815967	0.6141422
10	11.07217	4.935082	19.82992	0.1874777
9	13.5434	1.866126	4.2006	1.135368
11	44.63638	22.50249	69.20767	0.8957676
9	39.86424	8.296197	0.6044825	1.224951
6	4.809167	0.8606828	2.282115	0.03828827
11	18.75024	6.856748	8.773031	0.4039465
11	16.47437	6.216463	27.12719	0.4793005999999999
10	26.70551	3.54436	40.08609	0.2433349
10	17.44449	3.911305	3.93543	0.3490988
11	40.9346	24.37883	37.00277	1.050651
10	22.60334	8.542764	24.6353	0.1051448
10	18.57149	9.548993	2.728684	0.8479692
9	15.29854	5.551185	1.532699	0.725269
4	0.3680342	0.06934667	0.56467	0.2231495
10	27.34917	11.12589	3.247578	1.431865
6	2.592788	1.625121	2.467702	0.0189346299999999
10	17.72029	8.150416	26.42631	0.1729106
6	3.98368	1.627905	0.1849594	0.068793
10	12.5197	6.448641	28.17179	0.1453844
11	40.75421	17.16673	46.64851	0.5726175
9	7.685208	3.520299	11.04827	0.07607667
9	64.89775	26.11153	1.77226	1.436421
8	11.70216	4.133504	1.010194	0.2311348999999999
8	4.756017	0.8069878	2.971594	0.382113
10	11.40191	4.820065	15.39479	0.1800788
6	2.370367	0.5949483	1.721409	0.3857598
5	0.0	0.0	2.825173	0.0088135
10	16.34903	6.234167	35.94826	0.09511453
8	6.875876	0.8029529	17.44869	0.05395675
8	8.569134	3.401924	1.715467	0.5634092
11	25.6282	8.554063	12.18492	1.330434
11	16.38854	2.672712	18.03279	0.7355086
9	29.09423	4.366145	5.92663	0.1548615
7	6.078643	1.334466	0.7702503	0.4502507
11	22.30417	7.283597	23.87216	0.3248417
8	5.042102	1.902807	3.211062	1.216135
10	23.84957	9.202871	3.970115	0.9003702
11	21.47189	4.076875	4.452385	2.664573
11	18.34339	8.386623	10.2839	0.9274113
7	7.472676	1.373043	2.31164	0.4268697
9	68.13873	30.52066	1.184621	1.021692
8	7.55365	1.122858	2.775434	0.309695
6	3.682216	2.301533	1.541098	0.211874
10	22.85396	10.97334	51.04894	0.1435884
9	32.41526	9.576858	0.2524815	0.4965397
8	27.27793	16.85963	0.57947	0.2910055
10	21.84354	12.94759	43.703	0.1305348999999999
11	24.73761	9.935587	8.496662	0.3346098
10	19.83162	12.31784	22.64682	0.1672643
9	11.69201	3.776284	2.475809	1.087165
6	0.7042875	0.4171271	18.86199	0.0259359399999999
7	4.111797	2.623099	1.29304	0.0626771
9	37.3171	8.50586	3.19239	0.1982495
10	17.25434	3.110095	4.564997	0.5624333
10	10.22867	1.740089	9.773563	0.3858514
7	8.400607	1.563039	2.432422	0.3070412999999999
9	57.5188	14.5683	0.4470525	1.382574
10	14.76755	1.28159	10.01261	0.6992343
11	26.37599	12.16751	46.34417	0.4984734
10	15.81048	6.249415	5.604903	0.6898425
